ticker,date,open,high,low,close,volume
AAPL,2018-09-18,217.0327,221.0786,216.3651,217.4812,31571712
AAPL,2018-09-19,217.7403,218.8564,214.5514,217.6107,27123833
AAPL,2018-09-20,219.4742,221.5071,218.388,219.265,26608794
AAPL,2018-09-21,220.0123,220.5903,216.5345,216.9032,96246748
AAPL,2018-09-24,216.0661,220.4907,215.8768,220.0223,27693358
AAPL,2018-09-25,218.9859,222.0453,218.9361,221.4174,24554379
AAPL,2018-09-26,220.2316,222.972,218.9959,219.6536,23984706
AAPL,2018-09-27,223.0418,225.6527,222.7628,224.1678,30181227
AAPL,2018-09-28,224.0084,225.0548,223.2411,224.9551,22929364
AAPL,2018-10-01,227.1574,228.6223,225.563,226.4698,23600802
AAPL,2018-10-02,226.4599,229.2003,225.842,228.4828,24788170
AAPL,2018-10-03,229.2501,232.6582,228.9811,231.2631,28654799
AAPL,2018-10-04,229.9776,231.5421,225.9417,227.1973,32042000
AAPL,2018-10-05,227.1674,227.6158,219.813,223.5101,33580463
AAPL,2018-10-08,221.4374,224.0184,219.4344,222.992,29663923
AAPL,2018-10-09,222.8624,226.4798,221.4735,226.0812,26891029
AAPL,2018-10-10,224.6761,225.563,215.2988,215.6077,41990554
AAPL,2018-10-11,213.7741,218.7368,211.5818,213.7044,53124392
AAPL,2018-10-12,219.6536,222.105,216.086,221.3377,40337851
AAPL,2018-10-15,220.391,221.0587,216.5146,216.6042,30791007
AAPL,2018-10-16,218.1688,222.2147,216.009,221.3776,29183963
AAPL,2018-10-17,221.5271,221.8659,218.5774,220.4209,22885397
AAPL,2018-10-18,217.1025,218.976,212.2594,215.2689,32581315
AAPL,2018-10-19,217.3018,220.4907,216.674,218.5475,33078726
AAPL,2018-10-22,219.0258,222.5834,218.1787,219.8828,28792082
AAPL,2018-10-23,215.0796,222.4738,213.9535,221.9556,38767846
AAPL,2018-10-24,221.826,223.4504,213.794,214.3421,40925163
AAPL,2018-10-25,216.953,220.6103,215.9964,219.0358,29855768
AAPL,2018-10-26,215.1493,219.4244,211.9305,215.5479,47258375
AAPL,2018-10-29,218.4279,218.9261,205.3734,211.502,45935520
AAPL,2018-10-30,210.4158,214.4318,208.5424,212.5584,36659990
AAPL,2018-10-31,216.1259,219.6835,215.8668,218.099,38358933
AAPL,2018-11-01,218.2884,221.5869,216.0562,221.4473,58323180
AAPL,2018-11-02,208.8214,212.9071,204.7157,206.7586,91328654
AAPL,2018-11-05,203.5896,203.6793,197.481,200.8891,66163669
AAPL,2018-11-06,201.2179,204.0082,200.9887,203.0615,31882881
AAPL,2018-11-07,205.2538,209.3296,203.4202,209.22,33424434
AAPL,2018-11-08,209.98,210.12,206.75,208.49,25362636
AAPL,2018-11-09,205.55,206.01,202.25,204.47,34365750
AAPL,2018-11-12,199.0,199.85,193.79,194.17,51135518
AAPL,2018-11-13,191.63,197.18,191.4501,192.23,46882936
AAPL,2018-11-14,193.9,194.48,185.93,186.8,60800957
AAPL,2018-11-15,188.39,191.97,186.9,191.41,46478801
AAPL,2018-11-16,190.5,194.9695,189.46,193.53,36928253
AAPL,2018-11-19,190.0,190.7,184.99,185.86,41920872
AAPL,2018-11-20,178.37,181.47,175.51,176.98,67825247
AAPL,2018-11-21,179.73,180.27,176.55,176.78,31124210
AAPL,2018-11-23,174.94,176.595,172.1,172.29,23623972
AAPL,2018-11-26,174.24,174.95,170.26,174.62,44998520
AAPL,2018-11-27,171.51,174.77,170.88,174.24,41387377
AAPL,2018-11-28,176.73,181.29,174.93,180.94,46062539
AAPL,2018-11-29,182.66,182.8,177.7,179.55,41769992
AAPL,2018-11-30,180.29,180.33,177.03,178.58,39531549
AAPL,2018-12-03,184.46,184.94,181.21,184.82,40798002
AAPL,2018-12-04,180.95,182.3899,176.27,176.69,41344282
AAPL,2018-12-06,171.76,174.78,170.42,174.72,43098410
AAPL,2018-12-07,173.49,174.49,168.3,168.49,42281631
AAPL,2018-12-10,165.0,170.09,163.33,169.6,62025994
AAPL,2018-12-11,171.66,171.79,167.0,168.63,47281665
AAPL,2018-12-12,170.4,171.92,169.02,169.1,35627674
AAPL,2018-12-13,170.49,172.57,169.55,170.95,31897827
AAPL,2018-12-14,169.0,169.08,165.28,165.48,40703710
AAPL,2018-12-17,165.45,168.35,162.73,163.94,44287922
AAPL,2018-12-18,165.38,167.53,164.39,166.07,33841518
AAPL,2018-12-19,166.0,167.45,159.09,160.89,49047297
AAPL,2018-12-20,160.4,162.11,155.3,156.83,64772960
AAPL,2018-12-21,156.86,158.16,149.63,150.73,95744384
AAPL,2018-12-24,148.15,151.55,146.59,146.83,37169232
AAPL,2018-12-26,148.3,157.23,146.72,157.17,58582544
AAPL,2018-12-27,155.84,156.77,150.07,156.15,53117065
AAPL,2018-12-28,157.5,158.52,154.55,156.23,42291424
AAPL,2018-12-31,158.53,159.36,156.48,157.74,35003466
MSFT,2018-01-02,84.6595,84.8413,84.0451,84.4874,22483797
MSFT,2018-01-03,84.5906,85.0379,84.5071,84.8806,26061439
MSFT,2018-01-04,85.1165,86.1683,85.0969,85.6277,21911974
MSFT,2018-01-05,86.1683,86.9056,85.9422,86.6893,23407110
MSFT,2018-01-08,86.6991,87.0727,86.1139,86.7778,22113049
MSFT,2018-01-09,87.1415,87.2174,86.3649,86.7188,19484317
MSFT,2018-01-10,86.3649,86.6893,85.9226,86.3256,18652201
MSFT,2018-01-11,86.6303,86.6303,85.7555,86.5812,17808877
MSFT,2018-01-12,87.1611,88.2523,86.9449,88.0753,24271531
MSFT,2018-01-16,88.5668,89.2451,86.5128,86.8466,36599736
MSFT,2018-01-17,87.5642,88.7438,87.2398,88.6061,25621164
MSFT,2018-01-18,88.2719,89.1271,88.1343,88.5668,24159683
MSFT,2018-01-19,88.6061,89.0681,88.1343,88.4685,36875013
MSFT,2018-01-22,88.4685,90.0609,88.2129,90.0511,23601555
MSFT,2018-01-23,90.3362,90.7294,89.9823,90.3362,23412841
MSFT,2018-01-24,90.9751,91.8401,90.0216,90.2575,33277483
MSFT,2018-01-25,90.8916,91.6534,90.3657,90.7589,26383238
MSFT,2018-01-26,91.5354,92.4594,91.0046,92.4594,29172167
MSFT,2018-01-29,93.521,93.8258,92.1252,92.3218,31569940
MSFT,2018-01-30,91.7124,92.0662,90.5328,91.1619,38635053
MSFT,2018-01-31,92.1547,93.7766,91.9188,93.3933,48756338
MSFT,2018-02-01,93.177,94.4352,91.9889,92.656,47227882
MSFT,2018-02-02,92.0466,92.371,89.943,90.2182,47867753
MSFT,2018-02-05,89.019,91.6534,86.5025,86.5025,51031465
MSFT,2018-02-06,85.4114,89.9184,83.7993,89.7759,67998564
MSFT,2018-02-07,88.9502,90.2084,87.6821,88.0851,41107592
MSFT,2018-02-08,88.1834,88.3456,83.3177,83.5634,55628657
MSFT,2018-02-09,84.8315,87.4167,82.4035,86.6795,63499065
MSFT,2018-02-12,87.225,88.2523,86.4332,87.6133,35720341
MSFT,2018-02-13,87.4167,88.4685,86.306,88.3014,26407702
MSFT,2018-02-14,87.4125,89.8618,87.3138,89.684,34960912
MSFT,2018-02-15,90.079,91.5703,89.4964,91.5111,27823866
MSFT,2018-02-16,91.3037,92.3406,90.6617,90.8592,30596919
MSFT,2018-02-20,90.3408,91.9061,89.8815,91.5703,30911725
MSFT,2018-02-21,91.8271,92.2019,90.3556,90.3556,26922503
MSFT,2018-02-22,90.9086,91.5802,90.2272,90.5926,24392753
MSFT,2018-02-23,91.5999,92.9036,91.2148,92.8937,26329226
MSFT,2018-02-26,93.2295,94.2665,93.0814,94.2368,30199846
MSFT,2018-02-27,94.5529,94.6516,93.032,93.032,25869119
MSFT,2018-02-28,93.664,94.5183,92.469,92.6073,31167338
MSFT,2018-03-01,92.8246,93.3974,90.7012,91.6987,37135561
MSFT,2018-03-02,90.4445,91.995,89.7334,91.8962,32830389
MSFT,2018-03-05,91.195,93.1011,91.116,92.4789,23901578
MSFT,2018-03-06,93.1702,93.3184,91.7886,92.1629,22175776
MSFT,2018-03-07,92.0049,92.7758,91.2839,92.6962,26716127
MSFT,2018-03-08,93.1011,93.9208,92.6024,93.2591,25887828
MSFT,2018-03-09,94.1085,95.343,93.8221,95.343,36937254
MSFT,2018-03-12,95.3035,96.0046,94.8492,95.5701,26073742
MSFT,2018-03-13,95.7973,96.0343,92.8048,93.2394,35387817
MSFT,2018-03-14,93.9406,94.227,92.3406,92.6863,32131981
MSFT,2018-03-15,92.3703,93.4073,91.679,93.0122,27610998
MSFT,2018-03-16,93.506,94.1973,92.7554,93.427,49081279
MSFT,2018-03-19,92.5777,92.7357,90.9679,91.7382,33344085
MSFT,2018-03-20,91.8962,92.6073,91.8468,91.9752,23075240
MSFT,2018-03-21,91.7777,92.8838,91.0666,91.3333,24457082
MSFT,2018-03-22,90.1334,90.6123,88.5483,88.6767,38604715
MSFT,2018-03-23,88.3902,89.3383,86.0003,86.099,44068949
MSFT,2018-03-26,89.4865,92.8344,89.2791,92.6172,56396780
MSFT,2018-03-27,93.7628,93.9593,87.4125,88.3606,56569011
MSFT,2018-03-28,88.7063,90.0988,87.771,88.2816,52501146
MSFT,2018-03-29,89.0618,91.1457,87.3039,90.1383,45867548
MSFT,2018-04-02,89.3482,89.7531,86.4249,87.4224,48515417
MSFT,2018-04-03,88.4643,88.9334,86.8002,88.5976,37213837
MSFT,2018-04-04,86.7607,91.6098,86.6422,91.1852,35559956
MSFT,2018-04-05,91.2889,91.911,90.2667,91.2345,29771881
MSFT,2018-04-06,90.3556,91.3135,88.3705,89.1112,38026000
MSFT,2018-04-09,89.9112,92.0147,89.4964,89.6445,31533943
MSFT,2018-04-10,91.2444,92.1234,90.5037,91.7283,26939883
MSFT,2018-04-11,90.8691,92.1333,90.3457,90.721,24872110
MSFT,2018-04-12,91.2839,92.9925,91.2839,92.4197,26758879
MSFT,2018-04-13,92.8838,93.0122,91.2938,91.9259,23346063
MSFT,2018-04-16,92.9036,93.4863,92.2616,93.0023,20288083
MSFT,2018-04-17,93.8221,95.343,93.7035,94.8788,26771000
MSFT,2018-04-18,95.0269,95.5207,94.3356,95.2442,21043287
MSFT,2018-04-19,95.2442,95.8664,94.1578,94.9183,23552541
MSFT,2018-04-20,94.7208,94.9183,92.8838,93.8221,31154377
MSFT,2018-04-23,94.5564,95.0961,93.4566,94.1677,22331829
MSFT,2018-04-24,95.0487,95.2738,91.2642,91.9654,34524799
MSFT,2018-04-25,92.1431,92.1431,89.1606,91.1654,33729257
MSFT,2018-04-26,92.39,93.9702,91.9456,93.0912,42529043
MSFT,2018-04-27,96.3898,96.6861,92.7456,94.6319,48272780
MSFT,2018-04-30,95.1356,95.2011,91.995,92.3604,41523605
MSFT,2018-05-01,92.0542,94.1085,91.6395,93.8221,31408927
MSFT,2018-05-02,93.8122,93.9899,92.0345,92.3505,27471002
MSFT,2018-05-03,91.8073,93.748,91.3037,92.9036,31142497
MSFT,2018-05-04,92.1629,94.1875,91.7678,93.9801,22531325
MSFT,2018-05-07,93.9899,95.5108,93.9208,95.0269,24242019
MSFT,2018-05-08,94.6572,94.9677,93.8844,94.622,23484589
MSFT,2018-05-09,94.8195,95.7676,93.8714,95.738,27327410
MSFT,2018-05-10,96.2515,96.7355,95.8466,96.696,22388119
MSFT,2018-05-11,96.5873,96.6565,95.8368,96.4886,16778316
MSFT,2018-05-14,96.7058,97.4663,96.1034,96.8145,19454124
MSFT,2018-05-15,96.0343,96.6367,95.1454,96.1133,24594010
MSFT,2018-05-16,96.5696,96.6093,95.8306,96.3613,17384742
MSFT,2018-05-17,95.9745,96.7482,95.052,95.3992,17246716
MSFT,2018-05-18,95.2305,96.1431,95.2305,95.5777,17865840
MSFT,2018-05-21,96.2125,97.2143,96.0141,96.8076,19422467
MSFT,2018-05-22,96.887,97.373,96.4109,96.7084,15441189
MSFT,2018-05-23,95.9249,97.9285,95.538,97.859,21251222
MSFT,2018-05-24,97.9235,98.1368,96.024,97.5119,26649287
MSFT,2018-05-25,97.502,98.1764,97.0655,97.5615,18363918
MSFT,2018-05-29,97.0457,98.0772,96.4406,97.2143,28670981
MSFT,2018-05-30,97.5119,98.4442,97.1151,98.1467,22158528
MSFT,2018-05-31,98.4839,99.1782,97.8094,98.0376,34140891
MSFT,2018-06-01,98.4738,100.0412,98.3649,99.9717,28655624
MSFT,2018-06-04,100.4379,101.033,100.0322,100.8446,27281623
MSFT,2018-06-05,101.1719,101.4992,100.7057,101.3604,23514402
MSFT,2018-06-06,101.648,101.767,101.0727,101.6579,21122917
MSFT,2018-06-07,101.8166,101.8563,99.5651,100.061,28232197
MSFT,2018-06-08,100.2717,101.1223,99.7238,100.8049,22165128
MSFT,2018-06-11,100.547,100.7652,99.8527,100.2296,23490894
MSFT,2018-06-12,100.2792,100.6257,99.9321,100.4875,18325228
MSFT,2018-06-13,100.8942,101.1818,99.7436,100.0312,29492875
MSFT,2018-06-14,100.8248,101.2017,100.18,100.5966,25691811
MSFT,2018-06-15,100.6859,100.7057,99.2576,99.3171,65738585
MSFT,2018-06-18,99.1981,100.2891,98.6129,100.0412,23586037
MSFT,2018-06-19,98.841,100.18,98.6922,100.0412,28653087
MSFT,2018-06-20,100.547,101.6877,100.2991,101.043,26180792
MSFT,2018-06-21,101.2463,101.6282,100.061,100.3189,23198188
MSFT,2018-06-22,99.5948,99.9519,98.8162,99.5948,38923105
MSFT,2018-06-25,99.1881,99.2973,96.5101,97.5912,35433333
MSFT,2018-06-26,98.0177,99.2675,97.9483,98.2756,26897244
MSFT,2018-06-27,98.7716,99.208,96.6093,96.7481,31298386
MSFT,2018-06-28,96.5894,98.3054,96.4704,97.8293,26650671
MSFT,2018-06-29,98.1268,99.0989,97.5317,97.8094,28053214
MSFT,2018-07-02,97.3036,99.2477,97.2044,99.1981,19564521
MSFT,2018-07-03,99.6643,99.813,98.1368,98.2459,14670275
MSFT,2018-07-05,98.6922,99.1088,98.2259,98.9501,18977402
MSFT,2018-07-06,99.0741,100.6065,98.8608,100.3387,19234627
MSFT,2018-07-09,100.82,101.4199,100.429,101.0231,18211980
MSFT,2018-07-10,101.1719,101.6778,101.033,101.2909,19293140
MSFT,2018-07-11,100.3288,101.5092,100.2792,101.1521,19644648
MSFT,2018-07-12,101.9357,103.5623,101.896,103.3441,24335929
MSFT,2018-07-13,103.5227,104.7427,103.2449,104.5741,24653500
MSFT,2018-07-16,104.5443,104.9609,103.6665,104.0583,21786912
MSFT,2018-07-17,103.7607,105.6354,103.4731,105.0898,25901726
MSFT,2018-07-18,105.0799,105.189,103.8649,104.2666,29493927
MSFT,2018-07-19,104.0781,104.455,103.0466,103.5524,40171646
MSFT,2018-07-20,107.2026,107.3216,105.2188,105.4072,56038827
MSFT,2018-07-23,105.437,107.2621,105.2684,107.0934,29706955
MSFT,2018-07-24,107.6886,107.9365,106.3892,106.786,26316619
MSFT,2018-07-25,107.0786,110.2476,106.7264,109.9302,30798058
MSFT,2018-07-26,109.841,110.0988,108.611,108.73,31372110
MSFT,2018-07-27,109.2855,109.2855,105.2783,106.8058,37005292
MSFT,2018-07-30,106.3198,106.657,103.9095,104.5146,34668327
MSFT,2018-07-31,105.6255,105.8536,104.5245,105.2188,27655152
MSFT,2018-08-01,105.1692,105.5818,104.5641,105.4172,23628699
MSFT,2018-08-02,104.5443,107.2125,103.9889,106.6967,26104258
MSFT,2018-08-03,106.9248,107.1728,105.9528,107.1629,18659599
MSFT,2018-08-06,107.2422,107.5398,106.6858,107.2521,20265947
MSFT,2018-08-07,107.6787,108.2143,107.2918,107.9961,16080214
MSFT,2018-08-08,108.4424,108.859,107.8769,108.6011,15487502
MSFT,2018-08-09,108.8193,109.2657,108.7102,108.7796,13677211
MSFT,2018-08-10,108.5317,108.7995,107.5001,108.1151,18183724
MSFT,2018-08-13,108.3531,108.6904,107.2224,107.3315,18474884
MSFT,2018-08-14,107.6787,108.859,107.1629,108.6705,16788314
MSFT,2018-08-15,108.0234,108.5163,106.3606,107.197,29982806
MSFT,2018-08-16,107.8342,108.3918,106.8385,107.177,21384289
MSFT,2018-08-17,106.8982,107.4359,106.2311,107.1173,18061512
MSFT,2018-08-20,107.0476,107.4359,106.022,106.4104,17914201
MSFT,2018-08-21,106.4601,106.8883,105.3947,105.5242,22881861
MSFT,2018-08-22,105.3947,106.8783,105.325,106.5995,18000639
MSFT,2018-08-23,106.6891,107.7147,106.4104,107.0974,18167723
MSFT,2018-08-24,107.2069,108.0931,107.0974,107.9338,17234020
MSFT,2018-08-27,108.8,109.1684,108.0433,109.1286,19662331
MSFT,2018-08-28,109.4671,110.0247,109.3178,109.7858,19151528
MSFT,2018-08-29,109.975,111.5482,109.7957,111.5382,20818044
MSFT,2018-08-30,111.1897,112.1257,110.9607,111.4685,22798702
MSFT,2018-08-31,111.2046,112.2919,111.0354,111.8469,23222713
MSFT,2018-09-04,110.3732,111.4735,109.7459,111.2295,22634641
MSFT,2018-09-05,110.5325,110.9408,107.6351,108.0234,32872352
MSFT,2018-09-06,107.7844,108.5212,107.0476,108.2723,23477624
MSFT,2018-09-07,107.7645,108.2572,106.7688,107.7446,22498646
MSFT,2018-09-10,108.3719,109.1684,107.8939,108.9096,20727906
MSFT,2018-09-11,108.4316,111.1101,108.4217,110.7616,24301774
MSFT,2018-09-12,110.9507,111.3689,110.0347,111.2295,18891064
MSFT,2018-09-13,111.6378,113.2359,111.6378,112.4244,26055620
MSFT,2018-09-14,112.8724,113.2408,111.9564,112.8824,19122349
MSFT,2018-09-17,113.201,113.211,111.3789,111.6577,20736516
MSFT,2018-09-18,111.7075,113.206,111.2395,112.7231,22170934
MSFT,2018-09-19,112.5638,112.8326,110.5574,111.2196,21728429
MSFT,2018-09-20,111.7971,113.3105,111.4486,113.0815,23714512
MSFT,2018-09-21,113.5097,114.7941,113.0218,113.7686,71229698
MSFT,2018-09-24,112.5439,114.4058,111.7349,114.1768,27334460
MSFT,2018-09-25,114.3062,114.605,113.2608,113.9578,22668014
MSFT,2018-09-26,113.9777,114.5601,113.2508,113.4898,19352025
MSFT,2018-09-27,114.2863,114.4158,113.7088,113.9179,19091299
MSFT,2018-09-28,113.6989,114.0772,113.1911,113.8781,21647811
MSFT,2018-10-01,114.2565,115.1825,114.2365,115.1128,18883079
MSFT,2018-10-02,114.8041,115.3418,113.9478,114.6547,20787239
MSFT,2018-10-03,114.9236,115.6803,114.4357,114.6747,16648018
MSFT,2018-10-04,114.1171,114.2652,111.1499,112.3049,34821717
MSFT,2018-10-05,112.1456,112.6833,110.1641,111.6477,29068859
MSFT,2018-10-08,111.1797,111.5482,108.8697,110.3732,29640588
MSFT,2018-10-09,110.662,112.5936,110.3234,111.7772,26198594
MSFT,2018-10-10,110.7616,111.0204,105.335,105.7034,61376315
MSFT,2018-10-11,104.8969,108.4615,103.7518,105.4545,63904282
MSFT,2018-10-12,108.5411,110.7616,106.6593,109.0987,47742109
MSFT,2018-10-15,108.4416,109.0091,106.4868,107.1372,32068103
MSFT,2018-10-16,109.0689,110.9308,108.4814,110.5226,31610164
MSFT,2018-10-17,111.1997,111.3291,109.077,110.2338,26548243
MSFT,2018-10-18,109.6265,110.0546,107.3662,108.0333,32506192
MSFT,2018-10-19,108.4615,110.3832,107.7446,108.1927,32785475
MSFT,2018-10-22,108.8498,110.0646,107.7745,109.1585,26545607
MSFT,2018-10-23,107.3065,108.5013,104.6579,107.6351,43770429
MSFT,2018-10-24,107.9437,108.0234,101.1532,101.8799,63897759
MSFT,2018-10-25,106.0917,108.8,105.6934,107.8342,61646819
MSFT,2018-10-26,105.2354,108.2823,104.3094,106.5,55523104
MSFT,2018-10-29,107.64,108.2325,101.1929,103.4033,55162001
MSFT,2018-10-30,103.2142,103.9311,99.6794,103.2839,65350878
MSFT,2018-10-31,104.9815,107.6749,104.9367,106.3506,51062383
MSFT,2018-11-01,106.5896,106.8584,105.0761,105.4644,33384201
MSFT,2018-11-02,106.022,106.8584,104.5235,105.7034,37680194
MSFT,2018-11-05,105.9125,107.2766,105.4445,107.0476,27922144
MSFT,2018-11-06,106.9182,108.3719,105.8229,107.2567,24340248
MSFT,2018-11-07,108.9693,111.7573,108.9295,111.4785,37901704
MSFT,2018-11-08,111.3191,111.7274,110.433,111.2694,25644105
MSFT,2018-11-09,110.3732,110.9707,108.2922,109.0987,32039223
MSFT,2018-11-12,108.9494,109.4871,105.6437,106.4104,33621807
MSFT,2018-11-13,107.0874,108.2723,106.1813,106.4801,35374583
MSFT,2018-11-14,108.1,108.26,104.47,104.97,39495141
MSFT,2018-11-15,104.99,107.8,103.91,107.28,38505165
MSFT,2018-11-16,107.08,108.88,106.8,108.29,33502121
MSFT,2018-11-19,108.27,108.56,103.55,104.62,44773899
MSFT,2018-11-20,101.8,102.97,99.3528,101.71,64052457
MSFT,2018-11-21,103.6,104.43,102.24,103.11,28130621
MSFT,2018-11-23,102.17,103.8099,102.0,103.07,13823099
MSFT,2018-11-26,104.79,106.63,104.58,106.47,32336165
MSFT,2018-11-27,106.27,107.33,105.36,107.14,29124486
MSFT,2018-11-28,107.89,111.33,107.86,111.12,46788461
MSFT,2018-11-29,110.33,111.115,109.03,110.19,28123195
MSFT,2018-11-30,110.7,110.97,109.36,110.89,33665624
MSFT,2018-12-03,113.0,113.42,110.73,112.09,34732772
MSFT,2018-12-04,111.94,112.6373,108.2115,108.52,45196984
MSFT,2018-12-06,105.82,109.24,105.0,109.19,49107431
MSFT,2018-12-07,108.38,109.45,104.3,104.82,45044937
MSFT,2018-12-10,104.8,107.98,103.89,107.59,40801525
MSFT,2018-12-11,109.8,110.95,107.44,108.59,42381947
MSFT,2018-12-12,110.89,111.27,109.04,109.08,36183020
MSFT,2018-12-13,109.58,110.87,108.63,109.45,31333362
MSFT,2018-12-14,108.25,109.26,105.5,106.03,47043136
MSFT,2018-12-17,105.41,105.8,101.71,102.89,56957314
MSFT,2018-12-18,103.75,104.51,102.52,103.97,49319196
MSFT,2018-12-19,103.65,106.88,101.35,103.69,68198186
MSFT,2018-12-20,103.05,104.31,98.78,101.51,70334184
MSFT,2018-12-21,101.63,103.0,97.46,98.23,111242070
MSFT,2018-12-24,97.68,97.97,93.98,94.13,43935192
MSFT,2018-12-26,95.14,100.69,93.96,100.56,51634793
MSFT,2018-12-27,99.3,101.19,96.4,101.18,49498509
MSFT,2018-12-28,102.09,102.41,99.52,100.39,38169312
MSFT,2018-12-31,101.29,102.4,100.44,101.57,33173765
NFLX,2018-01-02,196.1,201.65,195.42,201.07,10966889
NFLX,2018-01-03,202.05,206.21,201.5,205.05,8591369
NFLX,2018-01-04,206.2,207.05,204.0006,205.63,6029616
NFLX,2018-01-05,207.25,210.02,205.59,209.99,7033240
NFLX,2018-01-08,210.02,212.5,208.44,212.05,5580178
NFLX,2018-01-09,212.11,212.98,208.59,209.31,6125855
NFLX,2018-01-10,207.57,213.64,206.91,212.52,5951486
NFLX,2018-01-11,214.29,217.75,213.35,217.24,7659485
NFLX,2018-01-12,217.18,222.55,216.0,221.23,8199423
NFLX,2018-01-16,224.24,226.07,217.2,221.53,13516067
NFLX,2018-01-17,221.0,221.15,216.32,217.5,9123056
NFLX,2018-01-18,220.34,220.58,216.55,220.33,8225339
NFLX,2018-01-19,222.75,223.49,218.5,220.46,10548567
NFLX,2018-01-22,222.0,227.785,221.2,227.58,17703293
NFLX,2018-01-23,255.05,257.71,248.02,250.29,27705332
NFLX,2018-01-24,250.88,261.71,249.311,261.3,17352448
NFLX,2018-01-25,263.0,272.3,260.23,269.7,15336378
NFLX,2018-01-26,271.485,274.6,268.76,274.6,11021839
NFLX,2018-01-29,274.2,286.81,273.92,284.59,17529749
NFLX,2018-01-30,277.0,282.73,272.7,278.8,12482852
NFLX,2018-01-31,281.94,282.289,269.58,270.3,11695072
NFLX,2018-02-01,266.41,271.95,263.38,265.07,9669011
NFLX,2018-02-02,263.0,270.62,262.71,267.43,9123610
NFLX,2018-02-05,262.0,267.899,250.03,254.26,11896053
NFLX,2018-02-06,247.7,266.7,245.0,265.72,12595801
NFLX,2018-02-07,266.58,272.45,264.325,264.56,8981548
NFLX,2018-02-08,267.08,267.62,250.0,250.1,9306701
NFLX,2018-02-09,253.85,255.7999,236.11,249.47,16906942
NFLX,2018-02-12,252.14,259.15,249.0,257.95,8534906
NFLX,2018-02-13,257.29,261.41,254.7,258.27,6855151
NFLX,2018-02-14,260.47,269.88,260.33,266.0,10971985
NFLX,2018-02-15,270.03,280.5,267.63,280.27,10759667
NFLX,2018-02-16,278.73,281.96,275.69,278.52,8312380
NFLX,2018-02-20,277.74,285.812,276.61,278.55,7769023
NFLX,2018-02-21,282.07,286.64,280.01,281.04,9371121
NFLX,2018-02-22,283.88,284.5,274.45,278.14,8891535
NFLX,2018-02-23,281.0,286.0,277.81,285.93,7301809
NFLX,2018-02-26,288.75,295.6475,287.01,294.16,10268633
NFLX,2018-02-27,294.77,297.36,290.59,290.61,9416489
NFLX,2018-02-28,293.1,295.75,290.78,291.38,7653454
NFLX,2018-03-01,292.75,295.25,283.83,290.39,11932051
NFLX,2018-03-02,284.65,301.18,283.23,301.05,13345313
NFLX,2018-03-05,302.85,316.91,297.6,315.0,18986099
NFLX,2018-03-06,319.88,325.79,316.5,325.22,18525844
NFLX,2018-03-07,320.0,323.74,314.55,321.16,17132222
NFLX,2018-03-08,322.2,322.9176,314.13,317.0,11340066
NFLX,2018-03-09,321.33,331.44,320.23,331.44,14500219
NFLX,2018-03-12,333.56,333.98,318.6,321.3,20369152
NFLX,2018-03-13,323.87,325.8409,313.278,315.88,12917224
NFLX,2018-03-14,318.16,323.88,317.7,321.55,10475073
NFLX,2018-03-15,323.17,323.4,318.14,321.09,5642883
NFLX,2018-03-16,321.42,324.11,318.37,318.45,7333734
NFLX,2018-03-19,315.8,317.0,307.34,313.48,9925162
NFLX,2018-03-20,313.26,319.5,312.8,317.5,5991945
NFLX,2018-03-21,316.35,319.4,314.511,316.48,5263911
NFLX,2018-03-22,313.07,314.12,305.66,306.7,8063305
NFLX,2018-03-23,307.41,310.73,300.36,300.94,9529948
NFLX,2018-03-26,309.36,321.03,302.0,320.35,11988274
NFLX,2018-03-27,322.49,322.9,297.0,300.69,12068632
NFLX,2018-03-28,298.39,298.8,281.61,285.77,18972912
NFLX,2018-03-29,287.0,295.35,275.9,295.35,19145522
NFLX,2018-04-02,291.94,292.87,275.05,280.29,13405760
NFLX,2018-04-03,285.45,291.25,278.01,283.67,12694862
NFLX,2018-04-04,273.63,290.31,271.2239,288.94,12913978
NFLX,2018-04-05,293.15,299.16,289.11,293.97,10655178
NFLX,2018-04-06,289.1,298.85,285.65,288.85,11444777
NFLX,2018-04-09,291.77,299.55,289.12,289.93,9853564
NFLX,2018-04-10,297.68,298.95,291.69,298.07,10719097
NFLX,2018-04-11,302.8847,311.64,301.82,303.67,14877429
NFLX,2018-04-12,309.7187,311.13,306.75,309.25,10249403
NFLX,2018-04-13,317.29,317.49,308.23,311.65,12046573
NFLX,2018-04-16,315.99,316.1,304.0,307.78,20307921
NFLX,2018-04-17,329.66,338.62,323.77,336.06,33866456
NFLX,2018-04-18,336.3,338.82,331.1,334.52,11221139
NFLX,2018-04-19,332.88,335.31,326.77,332.7,8438825
NFLX,2018-04-20,332.22,336.51,326.0,327.77,9158655
NFLX,2018-04-23,329.1499,331.22,317.08,318.69,8968015
NFLX,2018-04-24,319.2168,320.249,302.31,307.02,13893217
NFLX,2018-04-25,306.37,309.98,292.615,305.76,14919698
NFLX,2018-04-26,310.0,316.63,305.58,313.98,9266699
NFLX,2018-04-27,316.25,317.45,306.5,311.76,7074384
NFLX,2018-04-30,311.07,317.88,310.118,312.46,6088787
NFLX,2018-05-01,310.36,313.48,306.69,313.3,6036639
NFLX,2018-05-02,311.65,317.1,310.4034,313.36,5697120
